SMILES,pKa
Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,3.05
Cc1cc(C)c2nc(-c3cccnc3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,4.3
Cc1cc(C)c2nc(-c3ccncc3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,4.27
Cc1cc(C)cc(C(=N)c2ccccc2)c1,6.82
Cc1cc(C)cc(C(=O)[O-])c1,4.3
Cc1cc(C)cc(N)c1,4.81
Cc1cc(C)cc(N=c2c(=O)c3c(c(=O)c2=NS(=O)(=O)c2ccccc2)C(=N)CCC3)c1,8.4
Cc1cc(C)cc(O)c1,10.13
Cc1cc(C)n(-c2cc(C)[nH]n2)n1,2.23
Cc1cc(C)n(-c2cc(C)n(C)n2)n1,2.19
Cc1cc(C)n(C)c(=O)n1,4.0
Cc1cc(C)n(C)n1,3.96
Cc1cc(C)nc(C)c1,7.35
Cc1cc(C)nc(N)c1,7.84
Cc1cc(C)nc(N)n1,4.93
Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1,7.55
Cc1cc(C)ncn1,2.7
Cc1cc(C2(c3cccc(-c4cncnc4)c3)[NH+]=C(N)c3c(F)cccc32)cn(C)c1=O,7.4
Cc1cc(C=O)c(O)c(C=O)c1,6.2
Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1,4.7
Cc1cc(CO)c(C)c(C)n1,7.3
Cc1cc(CO)c(O)c(CO)c1,9.92
Cc1cc(COc2cc(C)[nH]n2)n(-c2ccccc2)n1,2.4
Cc1cc(C[NH+](C)C)ccc1OC1CN(C(=O)c2nnc(-c3ccccc3)o2)C1,9.3
Cc1cc(Cc2ccc(Cl)c(Oc3cc(C#N)cc(C#N)c3)c2F)n[nH]c1=O,10.5
Cc1cc(Cl)c(NC2=[NH+]CCN2)c(Cl)c1,8.29
Cc1cc(Cl)cc(C)c1NC1=[NH+]CCN1,10.25
Cc1cc(Cl)cc(Cl)c1NC1=[NH+]CCN1,9.03
Cc1cc(Cl)cc(Cl)c1O,7.85
Cc1cc(Cl)ccc1C(=O)[O-],3.75
Cc1cc(Cl)ccc1NC1=[NH+]CCN1,9.91
Cc1cc(Cl)ccc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCOCC2)cn1,2.63
Cc1cc(Cl)ccc1O,9.6
Cc1cc(Cl)ccc1[C@@H]1CCc2c(C(=O)N(C)C)cc3c(nc(C)n3C)c2O1,5.59
Cc1cc(Cl)ccc1[C@@H]1CCc2c(C(=O)N3CCC3)cc3c(nc(C)n3C)c2O1,5.49
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)[NH+]=C(N)CO[C@@H]2F)c1,7.4
Cc1cc(Cl)n(C)c2nc3ccccc3c1-2,7.45
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)[O-])cc2)c2ccccc2oc1=O,5.3
Cc1cc(I)c([O-])c(I)c1,6.0
Cc1cc(I)ccc1C(=O)[O-],3.79
Cc1cc(N(C)C)cc[n+]1[O-],4.37
Cc1cc(N)c(C)c[nH+]1,9.68
Cc1cc(N)c2ccccc2[nH+]1,9.44
Cc1cc(N)cc(C)c1C,5.15
Cc1cc(N)cc(N2CCc3ccccc3C2)[nH+]1,9.0
Cc1cc(N)cc[n+]1[O-],4.1
Cc1cc(N)cc[nH+]1,9.44
Cc1cc(N)nc(C)n1,6.85
Cc1cc(N)nc(N)n1,7.65
Cc1cc(N)nc(N2CCc3ccccc3C2)c1,6.5
Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,6.6
Cc1cc(N)nc2c1ccc1ccccc12,6.02
Cc1cc(N)nc2ccc3ccccc3c12,7.14
Cc1cc(N)ncn1,6.25
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1c(C)noc1C,10.1
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(C)n(C)n1,10.1
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,10.1
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccco1,10.1
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccoc1,10.1
Cc1cc(NCCO)cc(N2CCc3ccccc3C2)[nH+]1,9.2
Cc1cc(NCc2ccccc2)nc(N)n1,7.98
Cc1cc(NN)nc2ccccc12,5.575
Cc1cc(O)c(C(C)C)cc1C,10.79
Cc1cc(O)c(C(C)C)cc1Cl,9.98
Cc1cc(O)c(C(C)N=O)cc1C,8.2
Cc1cc(O)cc([N+](C)(C)C)c1,8.2
Cc1cc(O)ccc1/N=N/c1ccc2c(c1)Cc1ccccc1-2,10.3
Cc1cc(O)ccc1C(C)C,10.31
Cc1cc(O)ccc1Cl,9.4
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)[O-])cc2)c2ccccc2oc1=O,3.7
Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2C#N)c1,8.84
Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2Cl)c1,8.71
Cc1cc(OCC[NH+]2CCOCC2)nn1-c1ccc2ccccc2c1,6.5
Cc1cc(Oc2c(N)c(C)nn2-c2ccccc2)n(-c2ccccc2)n1,3.4
Cc1cc(S(=O)(=O)N(CCO)CCO)cc(C)c1[O-],8.25
Cc1cc(S(=O)(=O)Nc2nccs2)ccc1N,7.0
Cc1cc(SSc2cc(C)nn2-c2ccccc2)n(-c2ccccc2)n1,4.8
Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,7.7
Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,7.0
Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)no1,5.925
Cc1cc([O-])cc(=O)o1,5.0
Cc1cc([O-])cc(C)c1C#N,8.21
Cc1cc([O-])ccc1[N+](C)(C)C,8.34
Cc1cc([O-])ccc1[S+](C)C,7.6
Cc1cc2[nH+]c(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,7.3
Cc1cc2c(-c3ccccn3)c[nH]c2c(C(=O)Nc2ccn(C)n2)n1,4.6
Cc1cc2c(C)ccnc2c2ncccc12,5.71
Cc1cc2cc[nH]c2c(C(=O)Nc2ccccn2)n1,3.5
Cc1cc2cccc(C)c2nc1C,4.41
Cc1cc2ccccc2c(C(=O)[O-])c1C,3.33
Cc1cc2ccccc2nc1C,4.93
Cc1cc2cccnc2c2ncccc12,5.26
Cc1cc2ccn3ccnc3c2nc1C,4.63
Cc1cc2nc([NH+]=C(N)N)nc(C)c2cc1C,9.3
Cc1cc2nc[nH]c2cc1C,6.04
Cc1cc2ncn(C)c2cc1C,6.0
Cc1cc2ncn([C@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)c2cc1C,4.58
Cc1cc2ncn([C@H]3OC[C@H](O)[C@H](O)[C@@H]3O)c2cc1C,4.7
Cc1cc2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2cc1C,4.63
Cc1cc2nnn(O)c2cc1Cl,4.57
Cc1cc[nH]c1C(=O)[O-],5.1
Cc1ccc(-c2cccc(-c3nn[n-]n3)c2)cc1,4.1
Cc1ccc(-c2cccc(C(=O)[O-])c2)cc1,4.0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,6.02
Cc1ccc(-c2nc3cccc(C(C)C(=O)[O-])c3o2)cc1,6.2
Cc1ccc(/C=C/C(=O)[O-])cc1,4.56
Cc1ccc(/C=C2\CN(C(=O)c3ccc(OCC[NH+](C)C)cc3)C/C(=C\c3ccc(C)cc3)C2=O)cc1,10.73
Cc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1C,2.37
Cc1ccc(/N=N/c2ccc(N)cc2)cc1,3.04
Cc1ccc(/[NH+]=C/N(C)C)cc1,9.21
Cc1ccc(=O)c([O-])c(Br)c1,6.41
Cc1ccc(Br)c(C(=O)[O-])c1,3.0
Cc1ccc(Br)c([O-])c(=O)c1,6.3
Cc1ccc(Br)cc1C(=O)[O-],3.58
Cc1ccc(C(=N)c2ccccc2)c(C)c1,6.79
Cc1ccc(C(=O)/C=C/C(=O)[O-])cc1,3.44
Cc1ccc(C(=O)C(N=O)SCC[N+](C)(C)C)cc1,7.57
Cc1ccc(C(=O)N(C)O)cc1,8.5
Cc1ccc(C(=O)NC(N)=[NH+]CCCCc2ccccc2)cc1,7.09
Cc1ccc(C(=O)NC(N)=[NH+]c2ccc(C(C)C)cc2)cc1,6.35
Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CC[NH+](C)CC3)cc2c1=O,7.6
Cc1ccc(C(=O)NO)cc1,8.9
Cc1ccc(C(=O)Oc2ccccc2)c(O)c1,9.44
Cc1ccc(C(=O)[O-])[nH]1,5.0
Cc1ccc(C(=O)[O-])c(Br)c1,3.09
Cc1ccc(C(=O)[O-])c(C)c1,4.18
Cc1ccc(C(=O)[O-])c(Cl)c1,3.27
Cc1ccc(C(=O)[O-])c(I)c1,3.2
Cc1ccc(C(=O)[O-])c(O)c1,3.11
Cc1ccc(C(=O)[O-])cc1,4.135
Cc1ccc(C(=O)[O-])cc1Br,3.96
Cc1ccc(C(=O)[O-])cc1C,4.41
Cc1ccc(C(=O)[O-])cc1Cl,4.06
Cc1ccc(C(=O)[O-])o1,3.42
Cc1ccc(C(=O)[O-])s1,3.76
Cc1ccc(C(=O)[S-])cc1,2.59
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,3.5
Cc1ccc(C(=O)c2ccc3n2CCC3C(=O)[O-])cc1,3.44
Cc1ccc(C(=O)c2ccccc2C(=O)[O-])cc1,3.64
Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,9.3
Cc1ccc(C(=S)Nc2ccc(Br)cc2)cc1,10.81
Cc1ccc(C(=S)Nc2ccc(Cl)c(Cl)c2)cc1,10.18
Cc1ccc(C(=S)Nc2ccc(Cl)cc2)cc1,10.8
Cc1ccc(C(=S)Nc2ccc(F)cc2)cc1,10.97
Cc1ccc(C(=S)Nc2cccc(F)c2)cc1,10.63
Cc1ccc(C(=S)Nc2ccccc2)cc1,11.5
Cc1ccc(C(C)C)c(O)c1,10.65
Cc1ccc(C(C)C)c(OCC[NH+](C)C)c1,8.66
Cc1ccc(C(C)C)cc1O,10.35
Cc1ccc(C(O)C(C(=O)[O-])c2ccc(-c3ccccc3)cc2)cc1,4.24
Cc1ccc(C(O)C(C(=O)[O-])c2ccc(C3CCCCC3)cc2)cc1,4.18
Cc1ccc(C(O)C[NH3+])cc1,9.06
Cc1ccc(C)c(C(=N)c2ccccc2)c1,6.79
Cc1ccc(C)c(C(=O)[O-])c1,3.97
Cc1ccc(C)c(N)c1,4.47
Cc1ccc(C)c(O)c1,10.36
Cc1ccc(C)c(OCCCC(C)(C)C(=O)[O-])c1,4.8
Cc1ccc(C)nc1,6.4
Cc1ccc(C)nn1,3.99
Cc1ccc(C2=NCCC2)cc1,6.41
Cc1ccc(C2CCC[NH2+]2)cc1,9.99
Cc1ccc(C2C[NH2+]2)cc1,6.76
Cc1ccc(C2[NH2+]CCS2)cc1,5.35
Cc1ccc(CCC(=O)[O-])cc1,4.74
Cc1ccc(CCC[NH+](C)C)cc1,10.84
Cc1ccc(CC[NH3+])cc1,9.78
Cc1ccc(CON)cc1,4.4
Cc1ccc(C[NH3+])cc1,9.51
Cc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.72
Cc1ccc(Cl)c(C(=O)[O-])c1,3.12
Cc1ccc(Cl)cc1C(=O)[O-],3.63
Cc1ccc(Cl)cc1NC1=[NH+]CCN1,9.5
Cc1ccc(I)c(C(=O)[O-])c1,2.95
Cc1ccc(I)cc1C(=O)[O-],3.62
Cc1ccc(N(C)C)cc1,5.56
Cc1ccc(N(Cc2nn[n-]n2)Cc2ccc(Cl)cc2Cl)cc1,4.26
Cc1ccc(N(Cc2nn[n-]n2)Cc2ccc(F)cc2F)cc1,4.23
Cc1ccc(N)c(C)c1,4.75
Cc1ccc(N)c(N)c1,5.0
Cc1ccc(N)cc1,5.07
Cc1ccc(N)cc1Br,4.02
Cc1ccc(N)cc1C,4.94
Cc1ccc(N)cc1Cl,4.05
Cc1ccc(N)nc1,7.22
Cc1ccc(N2CCCC(=O)C(O)CCC2)cc1,3.2
Cc1ccc(N2CCCC2)cc1,4.69
Cc1ccc(N2CC[NH+](CCNC(=O)c3ccc(F)cc3)CC2)cc1,6.31
Cc1ccc(N2CCc3ccccc3C2)nc1,6.5
Cc1ccc(NC(=O)C2=C(O)C(=O)N(C)C2)cc1,5.79
Cc1ccc(NC(=O)C[NH+]2CCCCC2)c(C)c1,7.8
Cc1ccc(NC(=O)C[NH+]2CCCCC2)cc1,7.85
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(C(=O)[O-])c1,3.36
Cc1ccc(NC(=S)c2ccc(Cl)cc2)cc1,11.18
Cc1ccc(NC(=S)c2cccc(Br)c2)cc1,10.89
Cc1ccc(NC(=S)c2ccccc2)cc1,10.81
Cc1ccc(NC(C)(C)C)cc1,7.3
Cc1ccc(NC2=[NH+]CCN2)c(C)c1,10.59
Cc1ccc(NC2=[NH+]CCN2)c(Cl)c1,9.456667
Cc1ccc(NC=S)cc1,11.64
Cc1ccc(NCO)cc1,3.42
Cc1ccc(NS(=O)(=O)Cc2ccc(Br)cc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)[nH]nc2n1,6.7
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6
Cc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,9.65
Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,8.78
Cc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,9.23
Cc1ccc(NS(=O)(=O)c2ccccc2)cc1,8.985
Cc1ccc(Nc2c(S(=O)(=O)c3ccccc3)cnc3ccc(Cl)cc23)cc1,2.34
Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.72
Cc1ccc(O)c(C(=O)[O-])c1,3.01
Cc1ccc(O)c(C(C)C)c1,10.73
Cc1ccc(O)c(C)c1,10.56
Cc1ccc(O)c(CO)c1,10.15
Cc1ccc(O)c(O)c1,9.62
Cc1ccc(O)c2[n+]1CCS2,4.7
Cc1ccc(O)cc1,10.26
Cc1ccc(O)cc1C,10.32
Cc1ccc(O)cc1[N+](C)(C)C,8.28
Cc1ccc(O)cc1[S+](C)C,8.01
Cc1ccc(OC(=O)CCCC[NH+](C)C)cc1,9.87
Cc1ccc(OC(=O)CCC[NH+](C)C)cc1,9.53
Cc1ccc(OC(O)(CBr)c2ccccc2)cc1,11.23
Cc1ccc(OCC(=O)[O-])cc1,3.15
Cc1ccc(OCC[NH+]2CCN(C(=O)c3cccs3)CC2)cc1,6.4
Cc1ccc(Oc2cc(NCc3ccccc3)nc(N)n2)cc1,5.82
Cc1ccc(S(=O)(=O)N2CC[NH2+]CC2)cc1,7.41
Cc1ccc(S(=O)(=O)NC(=O)N[NH+]2CC3CCCC3C2)cc1,5.98
Cc1ccc(S(=O)(=O)NCCC(=[NH2+])N(C)C)cc1,10.62
Cc1ccc(S(=O)(=O)NCCC(N)=[NH2+])cc1,10.145
Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,9.02
Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,9.2
Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,8.905
Cc1ccc(S(=O)(=O)[N-]C(=O)OC(C)(C)C)cc1,5.05
Cc1ccc(S(=O)(=O)[N-]C(=O)OCc2ccccc2)cc1,4.21
Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,8.67
Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,8.95
Cc1ccc(S(N)(=O)=O)cc1,9.89
Cc1ccc(S(N)(=O)=O)cc1C,9.62
Cc1ccc(SCC(=O)[O-])cc1,3.57
Cc1ccc([C@@H](OCC[NH+](C)C)c2ccccc2)cc1,8.5
Cc1ccc([C@@]2(F)C[C@@H]2[NH3+])cc1,7.41
Cc1ccc([C@@]2(F)C[C@H]2[NH3+])cc1,7.04
Cc1ccc([C@H](C)C(=O)[O-])cc2c(C)ccc1-2,4.14
Cc1ccc([C@H]2C[C@@H]2C(=O)[O-])cc1,4.6
Cc1ccc([N+](C)(C)C)cc1O,8.2
Cc1ccc([O-])c(=O)cc1,7.32
Cc1ccc([P+](c2ccc(C)cc2)(c2ccc(C)cc2)C2c3ccccc3-c3ccccc32)cc1,9.64
Cc1ccc([S-])cc1,6.47
Cc1ccc2[nH+]c3c(c(N4CCOCC4)c2c1)CCC3,7.18
Cc1ccc2[nH]c3sc(N4CC[NH+](C)CC4)nc3c(=O)c2c1,10.0
Cc1ccc2c(c1)C([P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2,9.38
Cc1ccc2c(c1)CCN2,5.0
Cc1ccc2c(c1)N1CCN2CC1,4.115
Cc1ccc2c(c1)NCCN2,3.5
Cc1ccc2c(c1)c(-c1ccc(=O)n(Cc3ccccc3)n1)c(C)n2CC(=O)[O-],4.16
Cc1ccc2c(c1)c1c3c(nccn32)CCC1,6.24
Cc1ccc2c(c1)c1c3n2CCN=C3CCC1,8.57
Cc1ccc2c(c1)ncn2C,5.65
Cc1ccc2c(c1)ncn2[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,4.17
Cc1ccc2c(c1)ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,4.32
Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C,2.69
Cc1ccc2c(c1O)-c1c-2ccc(C)c1O,9.755
Cc1ccc2ccc(C)nc2c1,5.01
Cc1ccc2ccc(O)cc2c1,9.52
Cc1ccc2ccc3ccc(C)nc3c2n1,6.15
Cc1ccc2ccc3cccnc3c2n1,5.36
Cc1ccc2cccc(C)c2n1,4.1
Cc1ccc2ccccc2c1C(=O)[O-],3.11
Cc1ccc2ccccc2n1,5.69
Cc1ccc2cccnc2c1,5.25
Cc1ccc2ccn3ccnc3c2n1,4.23
Cc1ccc2n[nH]nc2c1,8.9
Cc1ccc2nc(C(F)(F)F)[nH]c(=O)c2c1,5.9
Cc1ccc2nc(C(F)F)[nH]c(=O)c2c1,7.2
Cc1ccc2nc(C)c3c(c2c1)OC(C)C3C,7.65
Cc1ccc2nc(C)ccc2c1,5.85
Cc1ccc2nc3ccc(C)cc3cc2c1,4.5
Cc1ccc2nc3ccc(N)cc3nc2c1,4.8
Cc1ccc2nc[nH]c2c1,5.81
Cc1ccc2ncccc2c1,5.1
Cc1ccc2ncn(C)c2c1,5.7
Cc1cccc(-c2nn[n-]n2)c1,4.15
Cc1cccc(/C=C/C(=O)[O-])c1,4.44
Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,2.33
Cc1cccc(/N=N/c2ccc(N)cc2)c1,2.88
Cc1cccc(/[NH+]=C/N(C)C)c1,9.11
Cc1cccc(Br)c1C(=O)[O-],2.71
Cc1cccc(C(=O)N(C)O)c1,8.52
Cc1cccc(C(=O)Nc2ccc(N3CC[C@H]([NH+]4CCC[C@@H]4C)C3)cc2C)n1,10.1
Cc1cccc(C(=O)[O-])c1,4.28
Cc1cccc(C(=O)[O-])c1Br,2.9
Cc1cccc(C(=O)[O-])c1C,3.73
Cc1cccc(C(=O)[O-])c1Cl,3.0
Cc1cccc(C(=O)[O-])c1I,2.92
Cc1cccc(C(=O)[O-])c1O,3.02
Cc1cccc(C(=O)[O-])n1,5.8
Cc1cccc(C(=O)c2ccc3n2CCC3C(=O)[O-])c1,3.44
Cc1cccc(C(C)C)c1O,10.85
Cc1cccc(C(C)c2cnc[nH]2)c1C,7.04
Cc1cccc(C(CCC[NH3+])(c2ccccc2)c2ccccc2)c1,10.09
Cc1cccc(C(O)C(C(=O)[O-])c2ccc(-c3ccccc3)cc2)c1,4.17
Cc1cccc(C)c1C(=N)c1ccccc1,7.71
Cc1cccc(C)c1C(=O)[O-],3.23
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(Br)c(C)[nH]c12,6.02
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)[nH]c12,7.56
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)n(C)c12,7.13
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)n(CC(C)O)c12,7.19
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)n(Cc3ccccc3)c12,6.86
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(CO)c(C)[nH]c12,7.2
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(CO)c(C)n(Cc3ccccc3)c12,6.52
Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,6.27
Cc1cccc(C)c1CNc1cc[nH+]c2c1cc(C)n2C,7.42
Cc1cccc(C)c1CNc1cc[nH+]c2c1nc(C)n2C,5.81
Cc1cccc(C)c1CNc1cccn2c(C)[nH+]cc12,6.03
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,4.71
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)n(CCO)c12,4.5
Cc1cccc(C)c1CNc1nc(N2CCCC2=O)cc2c(C)c(C)[nH]c12,6.32
Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)n(CCO)c12,5.4
Cc1cccc(C)c1CNc1nccc2c(C)c[nH]c12,8.71
Cc1cccc(C)c1CNc1nccc2c1cc(C)n2C,9.14
Cc1cccc(C)c1CNc1nccc2c1nc(C)n2C,7.49
Cc1cccc(C)c1CNc1nccc2cc[nH]c12,8.63
Cc1cccc(C)c1COc1cccn2c(C)c(C)nc12,7.41
Cc1cccc(C)c1N,3.84
Cc1cccc(C)c1N(C)C,5.85
Cc1cccc(C)c1NC(=O)C(C)[NH+](C)C,7.33
Cc1cccc(C)c1NC(=O)C(C)[NH3+],7.67
Cc1cccc(C)c1NC(=O)C1CCCC[NH+]1C,7.6
Cc1cccc(C)c1NC(=O)CC(C)[NH3+],8.71
Cc1cccc(C)c1NC(=O)CCC(C)[NH3+],9.36
Cc1cccc(C)c1NC(=O)CCCC(C)[NH3+],9.79
Cc1cccc(C)c1NC(=O)CCCCC[NH3+],10.05
Cc1cccc(C)c1NC(=O)CCCC[NH3+],9.81
Cc1cccc(C)c1NC(=O)CCC[NH3+],9.35
Cc1cccc(C)c1NC(=O)CC[NH3+],8.75
Cc1cccc(C)c1NC(=O)C[NH+](C)C,7.36
Cc1cccc(C)c1NC(=O)C[NH+]1CCCCC1,7.6
Cc1cccc(C)c1NC(=O)C[NH2+]CC(C)C,7.83
Cc1cccc(C)c1NC(=O)C[NH3+],7.42
Cc1cccc(C)c1NC(=S)c1ccccc1,10.79
Cc1cccc(C)c1NC1=[NH+]CCN1,10.52
Cc1cccc(C)c1Nc1ccccc1CC(=O)[O-],4.07
Cc1cccc(C)c1O,10.6
Cc1cccc(C)c1OCC(=O)[O-],3.36
Cc1cccc(C)c1OCC(C)[NH3+],9.153333
Cc1cccc(C)c1OC[C@@H](C)[NH3+],9.2
Cc1cccc(C)n1,6.85
Cc1cccc(C2[NH2+]CCS2)c1,5.26
Cc1cccc(C=O)n1,4.55
Cc1cccc(CO)n1,5.2
Cc1cccc(C[NH3+])c1,9.37
Cc1cccc(Cl)c1C(=O)[O-],2.59
Cc1cccc(Cl)c1N(CC1CC1)C1=[NH+]CCN1,11.3
Cc1cccc(Cl)c1NC1=[NH+]CCN1,9.333333
Cc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],4.2
Cc1cccc(Cl)c1O,8.7
Cc1cccc(I)c1C(=O)[O-],2.7
Cc1cccc(N(C)C)c1,5.32
Cc1cccc(N)c1,4.7
Cc1cccc(N)c1C,4.56
Cc1cccc(N)n1,7.4
Cc1cccc(NC(=O)c2nc(C)cc3cc[nH]c23)n1,4.5
Cc1cccc(NC=S)c1,11.55
Cc1cccc(NS(=O)(=O)c2ccccc2)c1,8.48
Cc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.52
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCC3)cn2)c1,6.02
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCOCC3)cn2)c1,6.02
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,4.2
Cc1cccc(Nc2ccncc2S(=O)(=O)/N=C(\NC#N)N2CCCCCC2)c1,6.0
Cc1cccc(O)c1,10.055
Cc1cccc(O)c1C,10.51
Cc1cccc(O)c1C(=O)Oc1ccccc1,8.63
Cc1cccc(O)c1C(=O)[O-],3.35
Cc1cccc(O)c1O,9.28
Cc1cccc(OC(O)(CBr)c2ccccc2)c1,11.21
Cc1cccc(OCC(=O)[O-])c1,3.18
Cc1cccc(Oc2cc(NCc3ccccc3)nc(N)n2)c1,5.27
Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CC[NH+]2CCC(C)CC2)c1,10.4
Cc1cccc(S(N)(=O)=O)c1,9.51
Cc1cccc(SCC(=O)[O-])c1,3.52
Cc1cccc([P+](c2cccc(C)c2)(c2cccc(C)c2)C2c3ccccc3-c3ccccc32)c1,9.55
Cc1cccc2[nH]cnc12,5.67
Cc1cccc2c1C(=O)NC2=O,10.49
Cc1cccc2c1CCC21CCc2c(C(=O)N(C)C)cn3c(C)c(C)nc3c2O1,6.87
Cc1cccc2c1[C@H](Oc1cc(C(=O)N(C)C)cn3c(C)c(C)nc13)[C@@H](O)C2,6.22
Cc1cccc2cc3ccccc3nc12,4.5
Cc1cccc2ccc(O)cc12,9.42
Cc1cccc2cccnc12,4.87
Cc1cccc2ncccc12,5.0
Cc1cccc2oc(=O)cc([O-])c12,4.2
Cc1cccc2sc(C(N)=[NH2+])cc12,9.1
Cc1ccccc(=O)c1[O-],7.92
Cc1ccccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,10.0
Cc1ccccc1-c1nc2cn(-c3ccc(Cl)cc3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,10.0
Cc1ccccc1-c1nc2cn(-c3ccc(F)cc3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,10.0
Cc1ccccc1-c1nc2cn(-c3cccc(C#N)c3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,9.9
Cc1ccccc1-c1nc2cn(-c3cccc(Cl)c3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,9.8
Cc1ccccc1-c1nn[n-]n1,4.09
Cc1ccccc1/C=C/C(=O)[O-],4.5
Cc1ccccc1/C=C/c1ccc(N(C)C)cc1,4.59
Cc1ccccc1/[NH+]=C/N(C)C,8.27
Cc1ccccc1C(=N)c1ccccc1,7.21
Cc1ccccc1C(=O)[O-],3.92
