FileHandle,Smiles,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,Solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,butylacetate,-7.81,abs,4.9941,1.3941,0,0.45,35.81,0,0,0.2025,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,carbontet,-7.24,abs,2.228,1.4601,0,0,38.04,0,0.64,0,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,chlorobenzene,-7.54,abs,5.6968,1.5241,0,0.07,47.48,0.734449,0.020449,0.0049,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,chloroform,-8.01,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,cyclohexane,-6.3,abs,2.0165,1.4266,0,0,35.48,0,0,0,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,decane,-6.05,abs,1.9846,1.4102,0,0,33.64,0,0,0,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,ethylacetate,-7.63,abs,5.9867,1.3723,0,0.45,33.67,0,0,0.2025,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,heptane,-6.15,abs,1.9113,1.3878,0,0,28.28,0,0,0,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,hexadecane,-6.04,abs,2.0402,1.4345,0,0,38.93,0,0,0,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,hexane,-6.18,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,octane,-6,abs,5.0244,1.4524,0,0.12,41.28,0,0.0121,0.0144,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,octanol,-7.44,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,toluene,-7.39,abs,2.2322,1.4909,0,0.19,38.34,0.36,0,0.0361,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[a],0,3,2,0,water,-5.55,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
n011,c1cc(ccc1N)C,4-methylaniline,H9C7N1,[g],0,3,2,0,xylene,-7.17,abs,2.3879,1.4995,0,0.16,41.38,0.5625,0,0.0256,109.535,62.375,56.555,80.397,0,11.032,18.05,0,2.943,13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.942
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,benzonitrile,-7.28,abs,25.592,1.5289,0,0.33,55.83,0.5625,0,0.1089,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,carbontet,-6.28,abs,2.228,1.4601,0,0,38.04,0,0.64,0,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,chloroform,-7.22,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,cyclohexane,-5.54,abs,2.0165,1.4266,0,0,35.48,0,0,0,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,decalin,-5.86,abs,2.196,1.4528,0,0,43.82,0,0,0,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,diethylether,-6.36,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,heptane,-5.33,abs,1.9113,1.3878,0,0,28.28,0,0,0,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,hexadecane,-5.51,abs,2.0402,1.4345,0,0,38.93,0,0,0,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[g],0,3,4,0,octanol,-6.09,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0129ben,c1(ccccc1)C#N,benzonitrile,H5C7N1,[a],0,3,4,0,water,-4.1,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,63.101,76.123,42.72,93.795,0,27.673,0,0,9.459,6.175,0,17.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.898
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,benzylalcohol,-3.48,abs,12.4569,1.5396,0.33,0.56,52.96,0.5625,0,0.3136,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,butanol,-3.49,abs,17.3323,1.3993,0.37,0.48,35.88,0,0,0.2304,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,butanone,-1.77,abs,18.2457,1.3788,0,0.51,34.5,0,0,0.2601,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,chloroform,0.12,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,diisopropylether,-1.04,abs,3.38,1.3679,0,0.41,24.86,0,0,0.1681,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,hexadecane,-0.99,abs,2.0402,1.4345,0,0,38.93,0,0,0,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,hexanol,-3.42,abs,12.5102,1.4178,0.37,0.48,37.15,0,0,0.2304,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,octanol,-3.23,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,pentanol,-3.44,abs,15.13,1.4101,0.37,0.48,36.5,0,0,0.2304,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0069met,O=C,formaldehyde,H2C1O1,[g],0,2,4,1,secbutanol,-2.86,abs,15.9436,1.3978,0.33,0.56,32.44,0,0,0.3136,26.402,20.853,17.668,0,0,0,0,0,0,0,0,0,26.717,0,0,17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.972
0533ben,c1cccc(c1)CO,benzylalcohol,H8C7O1,[g],0,2,9,0,benzylalcohol,-8.61,abs,12.4569,1.5396,0.33,0.56,52.96,0.5625,0,0.3136,99.303,62.66,57.787,84.155,0,0,0,0,0,0,0,0,15.289,9.805,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.252
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,bromobenzene,-6.25,abs,5.3954,1.5597,0,0.09,50.72,0.734449,0.020449,0.0081,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,carbontet,-5.85,abs,2.228,1.4601,0,0,38.04,0,0.64,0,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,chloroform,-6.07,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,cyclohexane,-5.29,abs,2.0165,1.4266,0,0,35.48,0,0,0,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,decalin,-5.25,abs,2.196,1.4528,0,0,43.82,0,0,0,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,decane,-5.43,abs,1.9846,1.4102,0,0,33.64,0,0,0,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,diethylether,-5.99,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,heptane,-5.72,abs,1.9113,1.3878,0,0,28.28,0,0,0,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,hexadecane,-5.51,abs,2.0402,1.4345,0,0,38.93,0,0,0,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,hexane,-5.66,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[g],0,7,3,0,octanol,-5.46,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0186bro,c1(ccccc1)Br,bromobenzene,H5C6BR1,[a],0,7,3,0,water,-1.46,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,62.724,59.089,42.466,79.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.564,0,0,0,29.108,0,0,0,0,0,0,0,0,0,0,0,166.377
0180bro,BrCC,bromoethane,H5C2BR1,[g],0,7,1,0,bromoethane,-3.67,abs,9.01,1.4239,0,0.12,34,0,0.110889,0.0144,62.341,14.355,42.067,8.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.335,0,0,0,28.477,0,0,0,0,0,0,0,0,0,0,0,122.031
0180bro,BrCC,bromoethane,H5C2BR1,[g],0,7,1,0,hexadecane,-2.89,abs,2.0402,1.4345,0,0,38.93,0,0,0,62.341,14.355,42.067,8.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.335,0,0,0,28.477,0,0,0,0,0,0,0,0,0,0,0,122.031
0180bro,BrCC,bromoethane,H5C2BR1,[g],0,7,1,0,octanol,-2.9,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,62.341,14.355,42.067,8.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.335,0,0,0,28.477,0,0,0,0,0,0,0,0,0,0,0,122.031
0180bro,BrCC,bromoethane,H5C2BR1,[a],0,7,1,0,water,-0.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,62.341,14.355,42.067,8.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.335,0,0,0,28.477,0,0,0,0,0,0,0,0,0,0,0,122.031
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[g],0,7,1,0,bromoform,-6.21,abs,4.2488,1.6005,0.15,0.06,64.58,0,0.5625,0.0036,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[g],0,7,1,0,hexadecane,-5.16,abs,2.0402,1.4345,0,0,38.93,0,0,0,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[g],0,7,1,0,hexane,-4.38,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[g],0,7,1,0,octanol,-5.62,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[g],0,7,1,0,pentane,-4.83,abs,1.8371,1.3575,0,0,22.3,0,0,0,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[g],0,7,1,0,undecane,-4.84,abs,1.991,1.4398,0,0,34.85,0,0,0,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0179tri,C(Br)(Br)Br,bromoform,H1C1BR3,[a],0,7,1,0,water,-1.98,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,11.82,1.803,8.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.238,0,0,0,84.083,0,0,0,0,0,0,0,0,0,0,0,144.86
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,butanol,-4.46,abs,17.3323,1.3993,0.37,0.48,35.88,0,0,0.2304,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,carbontet,-5.67,abs,2.228,1.4601,0,0,38.04,0,0.64,0,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,chloroform,-5.84,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,cyclohexane,-4.97,abs,2.0165,1.4266,0,0,35.48,0,0,0,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,decane,-5.25,abs,1.9846,1.4102,0,0,33.64,0,0,0,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,diethylether,-5.45,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,ethylbenzene,-5.67,abs,2.4339,1.4959,0,0.15,41.38,0.5625,0,0.0225,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,heptanol,-4.58,abs,11.321,1.4249,0.37,0.48,38.5,0,0,0.2304,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,hexadecane,-5.15,abs,2.0402,1.4345,0,0,38.93,0,0,0,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,hexane,-4.99,abs,5.9491,1.4199,0,0.1,37.03,0,0.020449,0.01,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,hexanol,-4.54,abs,12.5102,1.4178,0.37,0.48,37.15,0,0,0.2304,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,nonanol,-4.61,abs,8.5991,1.4333,0.37,0.48,40.14,0,0,0.2304,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,octanol,-5.08,abs,9.8629,1.4295,0.37,0.48,39.01,0,0,0.2304,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,pentanol,-4.48,abs,15.13,1.4101,0.37,0.48,36.5,0,0,0.2304,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[g],0,2,1,6,undecane,-5.44,abs,1.991,1.4398,0,0,34.85,0,0,0,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0037eth,c1(ccccc1)CC,ethylbenzene,H10C8,[a],0,2,1,6,water,-0.8,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,121.589,68.862,82.09,87.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.451
0046eth,C(O)CO,"1,2-ethanediol",H6C2O2,[g],0,2,2,1,butanol,-8.69,abs,17.3323,1.3993,0.37,0.48,35.88,0,0,0.2304,73.853,10.474,33.926,6.484,0,0,0,0,0,0,0,0,35.734,16.718,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.061
0046eth,C(O)CO,"1,2-ethanediol",H6C2O2,[g],0,2,2,1,butylacetate,-6.27,abs,4.9941,1.3941,0,0.45,35.81,0,0,0.2025,73.853,10.474,33.926,6.484,0,0,0,0,0,0,0,0,35.734,16.718,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.061
0046eth,C(O)CO,"1,2-ethanediol",H6C2O2,[g],0,2,2,1,chloroform,-5.98,abs,4.7113,1.4459,0.15,0.02,38.39,0,0.5625,0.0004,73.853,10.474,33.926,6.484,0,0,0,0,0,0,0,0,35.734,16.718,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.061
0046eth,C(O)CO,"1,2-ethanediol",H6C2O2,[g],0,2,2,1,diethylether,-6.2,abs,4.24,1.3526,0,0.41,23.96,0,0,0.1681,73.853,10.474,33.926,6.484,0,0,0,0,0,0,0,0,35.734,16.718,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.061
0046eth,C(O)CO,"1,2-ethanediol",H6C2O2,[g],0,2,2,1,ethylacetate,-6.82,abs,5.9867,1.3723,0,0.45,33.67,0,0,0.2025,73.853,10.474,33.926,6.484,0,0,0,0,0,0,0,0,35.734,16.718,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.061
